9850,794
936401,15
559589,870
582191,245
77939,60
571305,513
830072,327
77040,639
87411,475
306961,191
910971,263
927437,874
48032,289
460914,689
490444,873
281476,374
547769,678
552695,397
695152,867
145053,503
977942,477
369273,69
578258,13
421533,83
660881,996
71631,516
743605,102
961414,572
773794,515
194843,726
605325,565
115619,678
313492,185
520703,171
305582,648
453684,758
559583,881
319708,512
449459,186
258625,771
46774,905
879142,142
567552,906
33308,241
417760,730
253551,457
735037,577
829508,315
574410,716
250080,628
929456,539
424066,239
137340,723
590765,211
471342,538
516283,949
545544,28
592538,717
757898,822
791924,654
387988,309
864488,401
748915,635
749284,772
421868,137
533632,953
221943,326
16320,323
991117,768
939473,31
15761,491
258033,472
899685,512
259809,782
703005,122
539904,436
149785,928
976526,813
769599,387
710272,905
70573,832
292005,93
576295,125
127567,958
152355,859
561399,247
156504,755
986260,417
700956,122
392538,256
423964,435
655608,133
560989,930
502985,55
675099,73
520801,534
410666,966
504215,338
520521,386
211460,665
28429,850
117811,316
943961,456
92614,272
152242,294
642280,255
335253,821
775188,127
936356,489
897498,301
386945,984
129901,789
373889,161
919515,439
165733,989
897035,688
944112,391
219434,524
82161,691
572217,945
691089,633
139309,461
456996,375
812632,887
346089,259
609764,744
80899,685
948022,224
494575,590
344217,529
957797,733
15153,566
518364,622
638099,472
666640,190
53681,748
132401,302
208381,410
168606,387
536222,453
431352,794
949512,394
597749,20
466033,852
3209,983
336368,493
337127,996
223184,230
660880,294
631305,401
295046,624
558725,249
610039,428
705451,433
946744,602
402288,833
558395,550
217854,458
278540,552
614488,91
39253,367
316517,296
716969,638
679626,561
841573,50
397317,882
683983,220
180793,642
118457,599
216849,849
407666,601
879688,851
101944,618
456880,832
85345,282
605061,695
725343,139
241248,227
875531,722
322794,441
170527,138
313664,192
336490,879
585260,48
586669,411
546020,52
49413,698
652528,933
322191,146
76582,682
394467,353
102810,494
289446,90
223951,470
939010,944
822045,976
959311,151
894769,791
419282,831
475324,545
720322,553
10669,458
555607,607
98583,790
846070,456
222961,562
129089,530
27223,28
193899,561
468918,841
377978,363
648385,988
77851,496
339661,464
58790,678
549396,687
784485,198
187866,413
598737,872
836017,647
403585,493
626019,357
615742,648
948500,438
154505,520
839324,877
521843,895
383280,407
121708,400
530524,546
869543,345
693675,217
322206,935
199835,704
568011,389
954563,326
431781,617
485783,921
565973,167
420740,718
827797,318
823138,871
566404,478
389407,788
762191,775
209951,143
570442,171
516490,747
765117,248
308604,490
741087,164
791391,576
431525,743
303844,732
326775,550
607230,56
330739,152
479394,231
182925,929
161677,745
734376,338
70347,967
742986,606
514129,84
646163,454
179528,172
784378,621
171101,722
611868,416
54155,278
747282,843
375440,27
624704,31
150879,500
176263,376
342996,948
991059,263
646758,444
95189,16
27877,296
857708,689
875685,138
292692,604
384585,183
573245,713
226060,759
594068,655
597235,221
311757,541
114389,528
604005,22
652844,540
994091,575
470067,413
897457,999
554043,990
104495,849
186066,461
83784,885
121262,212
626744,165
114190,179
708770,12
777965,647
963889,773
796823,312
417823,599
752459,599
658224,215
331531,474
256933,725
601370,434
364540,711
53568,489
737746,634
682646,370
529627,954
268561,32
42745,772
887582,342
9594,434
648523,208
744202,418
379113,263
170133,273
125652,611
730922,142
422382,952
522968,226
169332,791
539766,313
904371,253
552785,280
464736,975
340190,149
365525,244
869273,696
884025,65
676605,544
567839,361
859531,273
784067,836
548692,802
47318,308
907784,545
513210,577
480640,280
483443,705
879229,954
520610,110
145169,434
588703,291
991261,130
763207,357
763893,566
777043,519
215434,432
590153,271
659397,629
509483,732
637152,267
246993,235
939663,344
637765,522
841811,730
784760,25
913403,667
235646,393
959320,614
836942,578
724085,298
628152,550
681137,974
833122,444
451773,150
223790,695
240383,650
348525,175
787431,865
439136,716
119515,357
245644,594
923970,889
28771,521
588491,251
325799,738
950259,998
925376,312
958589,704
315912,241
267677,625
533391,580
352700,934
682830,981
168757,124
521691,96
961302,390
208065,319
9837,405
129210,615
261613,76
893076,496
584444,713
183325,332
283824,55
437911,847
500796,747
102855,769
125458,458
41212,756
99811,684
946142,751
690404,141
573874,369
464310,907
989078,625
736460,319
754037,872
735867,904
206307,492
753673,842
212537,494
373309,157
176807,349
111228,788
692887,699
820317,211
91897,772
468900,751
466843,444
622418,455
839437,331
5933,94
46834,883
721384,980
92738,619
175959,995
865930,811
546920,753
464151,623
619210,725
105806,752
82322,658
900478,777
818767,885
195181,608
627312,959
97418,608
213727,442
648598,924
564759,837
838036,653
399679,922
186701,693
475476,360
524049,110
746090,697
753706,941
73348,110
164495,49
265332,903
683734,401
230652,391
755070,798
207746,206
744212,837
941977,438
21949,634
621714,548
206745,931
597981,921
756125,537
847425,442
886041,234
69767,429
92696,711
872790,590
299756,380
699957,152
640908,829
464384,543
688391,510
919431,296
741735,131
764698,458
46861,116
824381,288
531041,731
167910,68
824562,918
18637,143
94113,784
922739,147
148277,597
171940,924
700889,990
392583,675
389090,859
243777,606
533336,304
385001,219
280084,986
551029,490
521511,880
620191,143
330524,765
644992,815
887117,663
403660,589
622506,764
278715,932
332563,575
682097,852
610299,718
546129,709
885729,737
221455,947
143931,238
841013,372
697082,143
875603,336
120830,326
831618,526
852213,77
413697,966
812576,200
892243,113
291918,178
294438,808
37613,430
242621,513
330507,386
331844,707
855800,949
954565,790
566385,348
407380,130
248120,45
454394,156
986578,898
168040,114
340286,345
178286,476
594148,444
389156,509
288621,940
873516,572
751955,260
166621,170
838700,333
252656,662
940437,129
303964,858
260674,702
849200,789
391375,440
212835,903
344857,211
667618,720
107626,548
344725,240
19166,33
446694,585
381041,966
964296,440
916890,799
22105,492
463619,517
585065,398
91546,547
225320,348
47804,349
932349,588
554582,697
377856,83
642518,509
23619,54
220220,782
580432,809
765875,518
752458,524
860144,807
913816,330
665128,736
45954,115
120649,422
155352,361
770767,577
465758,895
241756,299
157818,58
592727,675
438923,703
261975,608
481497,620
297523,759
654254,555
694373,249
678089,358
634990,101
427458,330
559611,744
99586,741
316605,27
568531,296
234364,571
11612,710
595130,791
985984,222
710805,115
127042,807
247098,982
885103,968
693911,403
927862,233
806852,467
524355,774
647533,588
235829,719
963818,108
108455,933
389702,96
880678,244
976572,252
447331,876
157528,863
182614,715
703021,132
117294,902
642452,971
46885,60
35980,895
24859,45
860987,531
800562,729
643954,120
447895,911
231578,499
185612,743
151409,330
781097,355
883285,482
456046,153
102272,700
465809,309
551107,436
262768,667
224141,315
998389,654
736385,697
942564,417
307532,405
231699,795
336031,459
199580,34
624677,307
188740,528
535304,554
552937,817
207873,31
121300,970
224106,478
489707,673
136334,908
313581,528
985556,438
921647,358
347238,45
194862,957
211301,777
207225,961
48550,557
999159,698
944831,335
550971,300
970694,512
428420,763
146817,331
946028,715
363570,847
961957,81
988770,150
450920,779
908494,269
555434,270
7937,978
245521,457
111492,220
77749,481
173276,12
489102,602
506930,715
562947,970
521640,960
152078,402
454634,188
32988,766
622108,267
977195,180
661364,360
502641,91
597404,97
690414,806
947059,949
627413,995
902695,258
846868,396
648962,521
688476,767
221133,932
490425,906
745644,375
937325,447
10206,530
867290,478
375098,914
942042,269
797661,849
190074,927
735116,915
380944,21
264693,92
542606,423
257832,429
564294,938
919629,52
288766,843
913660,25
362006,216
670914,397
550200,344
170570,76
231762,903
773321,426
400220,549
894523,292
778126,321
206196,163
538352,475
30174,184
191465,222
239098,190
196314,44
859355,757
124013,141
415346,900
123936,834
360363,299
825296,326
857412,671
901687,466
328577,800
97867,525
216340,179
81185,935
476049,955
837390,932
290480,413
390228,488
817937,13
551211,489
940155,379
